lat,lon,genus,species,count
30.109758,-84.727602,Pinus,serotina,1
30.110676,-98.939355,Quercus,virginiana,14
30.112108,-92.168632,Populus,deltoides,16
30.112108,-92.168632,Triadica,sebifera,9
30.114007,-104.292491,Juniperus,pinchotii,1
30.116446,-102.643834,Diospyros,texana,2
30.117783,-101.222478,Juniperus,pinchotii,25
30.117783,-101.222478,Juniperus,ashei,3
30.12301,-94.79933,Carya,aquatica,6
30.12301,-94.79933,Celtis,laevigata,9
30.12301,-94.79933,Fraxinus,caroliniana,2
30.12301,-94.79933,Gleditsia,triacanthos,1
30.12301,-94.79933,Quercus,nigra,17
30.12301,-94.79933,Quercus,texana,1
30.12301,-94.79933,Ulmus,americana,2
30.12301,-94.79933,Ulmus,crassifolia,7
30.132758,-97.688447,Prosopis,glandulosa,14
30.134263,-83.451548,Pinus,elliottii,11
30.135919,-82.217306,Gordonia,lasianthus,5
30.139631,-81.388649,Pinus,serotina,1
30.139631,-81.388649,Sabal,palmetto,2
30.140977,-90.458713,Taxodium,distichum,1
30.140977,-90.458713,Nyssa,aquatica,21
30.142344,-91.622896,Taxodium,distichum,10
30.142344,-91.622896,Planera,aquatica,5
30.142344,-91.622896,Quercus,texana,1
30.142344,-91.622896,Salix,nigra,2
30.144,-95.297648,Carya,texana,21
30.144,-95.297648,Ostrya,virginiana,12
30.144,-95.297648,Persea,borbonia,16
30.144548,-96.009341,Carya,alba,42
30.145588,-94.484106,Triadica,sebifera,12
30.146419,-95.753669,Betula,nigra,10
30.150077,-95.055463,Triadica,sebifera,3
30.150156,-94.331797,Carpinus,caroliniana,6
30.150156,-94.331797,Carya,texana,24
30.150156,-94.331797,Quercus,pagoda,2
30.150156,-94.331797,Quercus,michauxii,7
30.150156,-94.331797,Quercus,phellos,2
30.150156,-94.331797,Ulmus,americana,13
30.150156,-94.331797,Triadica,sebifera,1
30.151439,-99.2148,Juniperus,ashei,3
30.151439,-99.2148,Quercus,virginiana,2
30.151439,-99.2148,Quercus,buckleyi,5
30.155532,-81.783814,Fraxinus,profunda,18
30.155704,-82.677055,Quercus,virginiana,7
30.156064,-94.196693,Acer,rubrum,58
30.156064,-94.196693,Quercus,laurifolia,14
30.156064,-94.196693,Triadica,sebifera,34
30.15772,-101.951381,Juniperus,pinchotii,6
30.15772,-101.951381,Prosopis,glandulosa,1
30.15875,-101.535811,Juniperus,pinchotii,1
30.15875,-101.535811,Juniperus,ashei,2
30.159601,-84.102306,Taxodium,ascendens,21
30.168035,-100.573092,Juniperus,pinchotii,1
30.168035,-100.573092,Juniperus,ashei,36
30.168035,-100.573092,Quercus,virginiana,2
30.170396,-83.539428,Quercus,laurifolia,16
30.174089,-82.373402,Taxodium,ascendens,5
30.174089,-82.373402,Gordonia,lasianthus,6
30.17527,-84.695749,Pinus,elliottii,34
30.176114,-84.862845,Taxodium,ascendens,10
30.176771,-83.726829,Sabal,palmetto,8
30.183908,-84.256426,Pinus,glabra,9
30.183908,-84.256426,Magnolia,grandiflora,11
30.184913,-95.449917,Salix,nigra,3
30.187022,-93.312202,Diospyros,virginiana,4
30.187022,-93.312202,Triadica,sebifera,8
30.187505,-82.239907,Taxodium,ascendens,8
30.189468,-93.019481,Morus,rubra,4
30.189468,-93.019481,Quercus,virginiana,3
30.189468,-93.019481,Triadica,sebifera,30
30.191759,-102.215312,Juniperus,pinchotii,5
30.194218,-93.79129,Triadica,sebifera,40
30.194379,-94.078208,Taxodium,distichum,49
30.194379,-94.078208,Nyssa,aquatica,12
30.194379,-94.078208,Quercus,laurifolia,43
30.194379,-94.078208,Ulmus,crassifolia,3
30.195568,-95.39158,Pinus,echinata,30
30.195568,-95.39158,Carpinus,caroliniana,7
30.195568,-95.39158,Carya,texana,15
30.195568,-95.39158,Nyssa,sylvatica,30
30.199054,-93.942241,Magnolia,virginiana,30
30.199054,-93.942241,Persea,borbonia,1
30.199054,-93.942241,Triadica,sebifera,3
30.200347,-103.872932,Prosopis,glandulosa,1
30.202256,-100.843712,Juniperus,pinchotii,21
30.204529,-95.051783,Cornus,florida,1
30.204529,-95.051783,Ilex,opaca,1
30.204529,-95.051783,Liquidambar,styraciflua,8
30.204529,-95.051783,Nyssa,sylvatica,5
30.204529,-95.051783,Ostrya,virginiana,1
30.204529,-95.051783,Quercus,pagoda,1
30.204529,-95.051783,Triadica,sebifera,8
30.212598,-95.878493,Carya,illinoinensis,7
30.212598,-95.878493,Celtis,laevigata,12
30.212598,-95.878493,Fraxinus,americana,6
30.212598,-95.878493,Melia,azedarach,1
30.213438,-97.122074,Celtis,occidentalis,3
30.22062,-94.917042,Carya,glabra,5
30.22062,-94.917042,Quercus,falcata,5
30.22062,-94.917042,Quercus,laurifolia,14
30.22062,-94.917042,Quercus,lyrata,3
30.225993,-98.232029,Prunus,serotina,18
30.225993,-98.232029,Ulmus,crassifolia,8
30.225993,-98.232029,Quercus,buckleyi,5
30.22652,-91.561341,Gleditsia,triacanthos,1
30.227772,-95.611851,Carya,texana,1
30.229453,-91.716931,Taxodium,distichum,18
30.229453,-91.716931,Nyssa,aquatica,29
30.232003,-95.196467,Triadica,sebifera,3
30.233195,-94.338057,Magnolia,virginiana,21
30.23474,-85.092127,Taxodium,distichum,4
30.23474,-85.092127,Carya,aquatica,1
30.23474,-85.092127,Fraxinus,pennsylvanica,16
30.23474,-85.092127,Nyssa,aquatica,1
30.23474,-85.092127,Ostrya,virginiana,4
30.23474,-85.092127,Quercus,lyrata,1
30.238823,-94.486106,Ilex,opaca,11
30.238823,-94.486106,Quercus,michauxii,3
30.238823,-94.486106,Quercus,phellos,6
30.244651,-102.346334,Juniperus,pinchotii,3
30.244651,-102.346334,Celtis,laevigata,4
30.244651,-102.346334,Prosopis,glandulosa,47
30.247072,-82.35781,Pinus,palustris,7
30.247218,-94.750059,Diospyros,virginiana,17
30.247218,-94.750059,Quercus,laurifolia,17
30.248811,-83.516868,Taxodium,ascendens,4
30.248811,-83.516868,Gordonia,lasianthus,2
30.249443,-94.897063,Nyssa,biflora,16
30.249443,-94.897063,Triadica,sebifera,23
30.25058,-84.656357,Pinus,elliottii,40
30.25058,-84.656357,Pinus,palustris,3
30.25058,-84.656357,Pinus,serotina,3
30.252937,-100.967008,Juniperus,pinchotii,18
30.256691,-82.482319,Gordonia,lasianthus,12
30.256691,-82.482319,Magnolia,virginiana,11
30.261482,-100.00859,Juniperus,ashei,7
30.261482,-100.00859,Diospyros,texana,1
30.262069,-84.9649,Quercus,laevis,2
30.267476,-83.234205,Quercus,laevis,1
30.267924,-91.159585,Carya,illinoinensis,6
30.267924,-91.159585,Populus,deltoides,2
30.270201,-94.056551,Pinus,taeda,72
30.270201,-94.056551,Triadica,sebifera,5
30.272122,-98.908183,Juniperus,ashei,1
30.272122,-98.908183,Quercus,stellata,6
30.272122,-98.908183,Ulmus,crassifolia,6
30.272142,-93.172884,Triadica,sebifera,10
30.27321,-102.630919,Juniperus,pinchotii,3
30.27398,-91.460361,Carya,aquatica,1
30.27398,-91.460361,Quercus,texana,1
30.27789,-94.584467,Fraxinus,americana,1
30.27789,-94.584467,Nyssa,sylvatica,15
30.27789,-94.584467,Quercus,laurifolia,8
30.27789,-94.584467,Triadica,sebifera,6
30.283021,-95.300372,Pinus,taeda,24
30.283021,-95.300372,Quercus,falcata,7
30.283197,-103.034039,Prosopis,glandulosa,1
30.286817,-93.767483,Pinus,elliottii,162
30.286817,-93.767483,Magnolia,grandiflora,4
30.286817,-93.767483,Magnolia,virginiana,26
30.286817,-93.767483,Persea,borbonia,4
30.286817,-93.767483,Quercus,laurifolia,39
30.286817,-93.767483,Triadica,sebifera,1
30.290471,-101.252709,Juniperus,pinchotii,18
30.291302,-96.549256,Carya,texana,17
30.291302,-96.549256,Quercus,nigra,32
30.291302,-96.549256,Ulmus,crassifolia,1
30.293601,-97.65621,Acer,negundo,5
30.293601,-97.65621,Carya,illinoinensis,9
30.303165,-95.859815,Triadica,sebifera,2
30.307607,-103.306902,Juniperus,pinchotii,6
30.311527,-99.181992,Quercus,marilandica,6
30.311527,-99.181992,Quercus,virginiana,25
30.313463,-86.068498,Pinus,clausa,3
30.313463,-86.068498,Quercus,minima,9
30.313781,-84.936697,Taxodium,ascendens,5
30.315556,-84.487847,Pinus,elliottii,15
30.315556,-84.487847,Magnolia,virginiana,2
30.317002,-101.510681,Juniperus,ashei,68
30.317814,-100.132608,Juniperus,pinchotii,1
30.317814,-100.132608,Prosopis,glandulosa,14
30.317814,-100.132608,Quercus,virginiana,13
30.3205,-85.071639,Carya,aquatica,4
30.3205,-85.071639,Crataegus,spp.,1
30.3205,-85.071639,Fraxinus,profunda,1
30.3205,-85.071639,Quercus,lyrata,3
30.321998,-93.567619,Pinus,elliottii,137
30.321998,-93.567619,Pinus,palustris,24
30.322473,-82.598109,Pinus,palustris,18
30.327009,-101.932996,Juniperus,pinchotii,17
30.327009,-101.932996,Juniperus,ashei,9
30.327101,-84.635855,Pinus,serotina,9
30.328802,-94.337337,Pinus,elliottii,12
30.328802,-94.337337,Pinus,palustris,18
30.328802,-94.337337,Quercus,nigra,58
30.330512,-94.022149,Pinus,elliottii,69
30.330512,-94.022149,Quercus,marilandica,5
30.331412,-100.550374,Juniperus,ashei,60
30.331412,-100.550374,Quercus,virginiana,18
30.33346,-87.575917,Pinus,elliottii,3
30.345508,-83.467292,Taxodium,ascendens,36
30.346259,-103.577711,Juniperus,pinchotii,4
30.346626,-94.852102,Crataegus,spp.,1
30.346626,-94.852102,Quercus,michauxii,1
30.346626,-94.852102,Quercus,shumardii,1
30.346626,-94.852102,Ulmus,americana,17
30.348831,-101.78503,Juniperus,ashei,12
30.352176,-83.181294,Prunus,americana,3
30.352609,-94.733055,Pinus,taeda,19
30.352609,-94.733055,Fraxinus,pennsylvanica,1
30.352609,-94.733055,Liquidambar,styraciflua,7
30.352609,-94.733055,Quercus,falcata,3
30.352609,-94.733055,Quercus,laurifolia,7
30.352609,-94.733055,Quercus,michauxii,2
30.352609,-94.733055,Quercus,nigra,12
30.352609,-94.733055,Quercus,phellos,1
30.352609,-94.733055,Triadica,sebifera,1
30.35262,-100.411983,Prosopis,glandulosa,58
30.352701,-93.874725,Pinus,taeda,430
30.352701,-93.874725,Persea,borbonia,7
30.352701,-93.874725,Triadica,sebifera,1
30.35507,-83.773469,Tilia,americana,5
30.355637,-103.436271,Juniperus,pinchotii,2
30.355637,-103.436271,Pinus,remota,4
30.356425,-103.840244,Juniperus,pinchotii,5
30.356425,-103.840244,Quercus,grisea,1
30.359971,-90.553496,Quercus,michauxii,1
30.359971,-90.553496,Quercus,nigra,22
30.359971,-90.553496,Triadica,sebifera,4
30.361522,-95.450753,Pinus,taeda,310
30.361522,-95.450753,Quercus,nigra,40
30.361522,-95.450753,Ulmus,alata,7
30.364372,-91.310504,Populus,deltoides,2
30.364372,-91.310504,Quercus,texana,1
30.369842,-85.773947,Nyssa,sylvatica,13
30.371569,-94.440441,Quercus,laurifolia,20
30.371569,-94.440441,Quercus,phellos,11
30.371569,-94.440441,Triadica,sebifera,6
30.382146,-85.911583,Pinus,clausa,57
30.382146,-85.911583,Quercus,laevis,4
30.382321,-94.999175,Morus,alba,1
30.384889,-100.680465,Prosopis,glandulosa,27
30.386894,-102.06993,Juniperus,pinchotii,9
30.386894,-102.06993,Prosopis,glandulosa,7
30.389014,-85.153379,Taxodium,ascendens,15
30.392012,-83.745588,Persea,borbonia,2
30.396133,-82.92336,Pinus,clausa,39
30.396133,-82.92336,Quercus,laevis,1
30.398936,-98.60421,Diospyros,texana,2
30.398936,-98.60421,Quercus,virginiana,13
30.399812,-101.085525,Prosopis,glandulosa,2
30.403284,-92.966332,Pinus,palustris,29
30.403618,-93.119734,Triadica,sebifera,2
30.404431,-97.300667,Quercus,stellata,33
30.405846,-84.894042,Pinus,elliottii,25
30.405846,-84.894042,Nyssa,biflora,4
30.405846,-84.894042,Persea,borbonia,1
30.405964,-95.393914,Carpinus,caroliniana,3
30.405964,-95.393914,Carya,cordiformis,3
30.405964,-95.393914,Nyssa,sylvatica,4
30.405964,-95.393914,Quercus,texana,1
30.406431,-90.411074,Taxodium,distichum,32
30.406431,-90.411074,Nyssa,aquatica,19
30.40714,-91.709943,Celtis,laevigata,4
30.40714,-91.709943,Fraxinus,pennsylvanica,21
30.40714,-91.709943,Quercus,laurifolia,21
30.40714,-91.709943,Triadica,sebifera,1
30.40909,-93.4189,Triadica,sebifera,1
30.41166,-81.860011,Gordonia,lasianthus,5
30.41166,-81.860011,Quercus,incana,1
30.411886,-94.021067,Quercus,laurifolia,27
30.414028,-102.32392,Juniperus,pinchotii,18
30.418053,-94.69788,Quercus,laurifolia,11
30.419174,-100.938212,Juniperus,pinchotii,26
30.419174,-100.938212,Diospyros,texana,3
30.419174,-100.938212,Prosopis,glandulosa,1
30.421015,-82.138266,Pinus,elliottii,34
30.428941,-81.968263,Taxodium,distichum,1
30.428941,-81.968263,Nyssa,aquatica,10
30.429315,-85.774703,Magnolia,virginiana,2
30.436022,-82.179771,Taxodium,ascendens,26
30.438629,-104.248157,Prosopis,glandulosa,4
30.442966,-98.86902,Juniperus,ashei,32
30.442966,-98.86902,Quercus,virginiana,10
30.444726,-90.727302,Triadica,sebifera,1
30.445191,-91.817595,Carya,illinoinensis,1
30.445191,-91.817595,Planera,aquatica,1
30.446516,-90.851148,Triadica,sebifera,5
30.448105,-92.77054,Quercus,laurifolia,16
30.450036,-93.318112,Pinus,elliottii,69
30.451872,-101.220628,Juniperus,pinchotii,4
30.457001,-93.472579,Magnolia,grandiflora,4
30.457001,-93.472579,Quercus,laurifolia,30
30.457001,-93.472579,Quercus,shumardii,1
30.457518,-93.708113,Acer,rubrum,3
30.457518,-93.708113,Carpinus,caroliniana,2
30.457518,-93.708113,Carya,aquatica,1
30.457518,-93.708113,Fraxinus,pennsylvanica,1
30.457518,-93.708113,Nyssa,sylvatica,2
30.457518,-93.708113,Planera,aquatica,3
30.457518,-93.708113,Quercus,pagoda,2
30.457518,-93.708113,Quercus,nigra,7
30.457518,-93.708113,Quercus,phellos,3
30.457518,-93.708113,Ulmus,americana,3
30.457518,-93.708113,Triadica,sebifera,8
30.458142,-94.289902,Pinus,echinata,20
30.458142,-94.289902,Pinus,elliottii,64
30.458142,-94.289902,Pinus,palustris,3
30.458142,-94.289902,Quercus,falcata,19
30.460693,-82.591113,Persea,borbonia,1
30.460905,-94.437,Magnolia,virginiana,2
30.462812,-85.454553,Quercus,incana,1
30.463028,-95.142613,Quercus,laurifolia,18
30.46539,-94.13426,Quercus,laurifolia,55
30.46539,-94.13426,Triadica,sebifera,9
30.467764,-102.866469,Juniperus,pinchotii,15
30.469014,-86.043307,Pinus,elliottii,8
30.469014,-86.043307,Magnolia,virginiana,6
30.473767,-85.301436,Pinus,clausa,1
30.481133,-82.541717,Pinus,elliottii,2
30.481133,-82.541717,Magnolia,virginiana,1
30.481133,-82.541717,Nyssa,biflora,10
30.4819,-101.499521,Juniperus,pinchotii,5
30.4819,-101.499521,Juniperus,ashei,2
30.4819,-101.499521,Prosopis,glandulosa,1
30.482188,-85.155441,Pinus,glabra,5
30.482188,-85.155441,Magnolia,grandiflora,6
30.488392,-100.519742,Juniperus,pinchotii,21
30.488392,-100.519742,Juniperus,ashei,15
30.49181,-96.782216,Quercus,marilandica,4
30.492768,-83.291743,Carya,illinoinensis,1
30.49681,-95.546113,Pinus,echinata,1
30.49681,-95.546113,Pinus,taeda,104
30.49681,-95.546113,Acer,rubrum,22
30.49681,-95.546113,Liquidambar,styraciflua,31
30.49681,-95.546113,Quercus,nigra,37
30.498586,-94.130142,Carpinus,caroliniana,5
30.498586,-94.130142,Fagus,grandifolia,7
30.498586,-94.130142,Magnolia,grandiflora,4
30.498586,-94.130142,Nyssa,sylvatica,14
30.500799,-95.720893,Pinus,echinata,10
30.500799,-95.720893,Carya,texana,1
30.500799,-95.720893,Liquidambar,styraciflua,6
30.500799,-95.720893,Nyssa,sylvatica,14
30.500799,-95.720893,Quercus,falcata,3
30.500799,-95.720893,Quercus,nigra,2
30.500799,-95.720893,Quercus,stellata,1
30.502889,-93.973309,Nyssa,sylvatica,18
30.50308,-99.006006,Quercus,virginiana,14
30.503964,-83.84447,Gordonia,lasianthus,5
30.503964,-83.84447,Magnolia,virginiana,5
30.50483,-97.901151,Juniperus,ashei,49
30.50483,-97.901151,Quercus,virginiana,1
30.50483,-97.901151,Quercus,buckleyi,2
30.514286,-88.231232,Nyssa,aquatica,9
30.520858,-86.717522,Pinus,palustris,5
30.520858,-86.717522,Quercus,laevis,8
30.523796,-86.150609,Pinus,palustris,1
30.524155,-101.75858,Juniperus,pinchotii,23
30.525001,-94.556527,Pinus,taeda,33
30.525001,-94.556527,Acer,rubrum,27
30.525001,-94.556527,Cornus,florida,1
30.525001,-94.556527,Ilex,opaca,3
30.525001,-94.556527,Liquidambar,styraciflua,1
30.525001,-94.556527,Nyssa,sylvatica,6
30.525001,-94.556527,Ostrya,virginiana,1
30.525001,-94.556527,Persea,borbonia,2
30.525001,-94.556527,Quercus,alba,8
30.525001,-94.556527,Quercus,laurifolia,14
30.525001,-94.556527,Quercus,nigra,6
30.5267,-95.604222,Pinus,taeda,60
30.5267,-95.604222,Carya,ovata,1
30.5267,-95.604222,Liquidambar,styraciflua,58
30.5267,-95.604222,Ostrya,virginiana,1
30.5267,-95.604222,Quercus,nigra,20
30.5267,-95.604222,Ulmus,alata,7
30.5267,-95.604222,Ulmus,americana,3
30.527256,-86.291744,Magnolia,virginiana,2
30.527256,-86.291744,Nyssa,biflora,3
30.533101,-92.619145,Pinus,elliottii,261
30.533444,-95.958507,Quercus,nigra,30
30.53451,-86.577097,Pinus,clausa,1
30.53451,-86.577097,Pinus,palustris,7
30.534577,-85.725387,Pinus,clausa,69
30.535794,-87.816732,Magnolia,virginiana,1
30.535794,-87.816732,Nyssa,biflora,8
30.537431,-87.655379,Magnolia,virginiana,17
30.537431,-87.655379,Nyssa,biflora,19
30.537431,-87.655379,Triadica,sebifera,1
30.537588,-91.003252,Magnolia,grandiflora,17
30.537588,-91.003252,Platanus,occidentalis,7
30.539437,-92.675395,Quercus,lyrata,1
30.541004,-90.353043,Triadica,sebifera,4
30.542183,-90.699305,Pinus,glabra,1
30.542183,-90.699305,Quercus,michauxii,2
30.543154,-95.801567,Quercus,falcata,7
30.545743,-97.053869,Quercus,marilandica,9
30.545743,-97.053869,Quercus,stellata,10
30.54603,-85.863071,Fraxinus,caroliniana,7
30.54603,-85.863071,Nyssa,aquatica,14
30.546247,-88.102737,Magnolia,grandiflora,1
30.547314,-102.445575,Juniperus,pinchotii,15
30.547314,-102.445575,Prosopis,glandulosa,57
30.549201,-100.596097,Juniperus,pinchotii,6
30.551749,-81.940198,Gordonia,lasianthus,2
30.554945,-99.695572,Juniperus,ashei,28
30.555128,-84.982198,Carpinus,caroliniana,8
30.555128,-84.982198,Cercis,canadensis,4
30.555128,-84.982198,Fraxinus,profunda,1
30.555128,-84.982198,Quercus,laurifolia,12
30.559875,-98.582673,Quercus,virginiana,9
30.559875,-98.582673,Ulmus,crassifolia,7
30.562978,-101.062052,Juniperus,pinchotii,11
30.562978,-101.062052,Diospyros,texana,2
30.562978,-101.062052,Quercus,virginiana,3
30.563886,-82.813278,Gordonia,lasianthus,1
30.567928,-82.666459,Taxodium,ascendens,7
30.567939,-99.541327,Diospyros,texana,2
30.567979,-96.211915,Quercus,stellata,46
30.567979,-96.211915,Ulmus,alata,38
30.568503,-83.115433,Salix,caroliniana,1
30.573341,-95.644318,Carya,texana,11
30.573341,-95.644318,Cercis,canadensis,2
30.573341,-95.644318,Ostrya,virginiana,5
30.573341,-95.644318,Quercus,alba,33
30.573341,-95.644318,Quercus,falcata,26
30.573341,-95.644318,Ulmus,americana,1
30.575122,-102.303877,Prosopis,glandulosa,4
30.576702,-102.252043,Juniperus,pinchotii,1
30.576702,-102.252043,Celtis,laevigata,1
30.576702,-102.252043,Prosopis,glandulosa,14
30.578376,-90.913094,Pinus,glabra,4
30.578376,-90.913094,Triadica,sebifera,8
30.579429,-82.519891,Pinus,elliottii,1
30.579429,-82.519891,Gordonia,lasianthus,28
30.580877,-93.57642,Magnolia,virginiana,12
30.583435,-91.112919,Crataegus,spp.,6
30.585763,-86.5282,Pinus,clausa,57
30.58613,-93.816669,Pinus,elliottii,126
30.58613,-93.816669,Magnolia,virginiana,14
30.58613,-93.816669,Quercus,laurifolia,24
30.58613,-93.816669,Triadica,sebifera,14
30.586261,-95.504053,Carya,texana,23
30.586261,-95.504053,Juglans,nigra,3
30.586261,-95.504053,Quercus,pagoda,1
30.586261,-95.504053,Tilia,americana,2
30.589009,-84.542219,Magnolia,grandiflora,1
30.589173,-102.71285,Prosopis,glandulosa,3
30.59057,-94.735076,Diospyros,virginiana,4
30.591053,-94.694585,Ilex,opaca,7
30.591053,-94.694585,Nyssa,sylvatica,30
30.591053,-94.694585,Persea,borbonia,8
30.591053,-94.694585,Quercus,laurifolia,72
30.591296,-87.152354,Persea,borbonia,5
30.59343,-95.298135,Pinus,elliottii,4
30.59343,-95.298135,Pinus,taeda,206
30.59343,-95.298135,Nyssa,sylvatica,17
30.59343,-95.298135,Quercus,falcata,10
30.59343,-95.298135,Quercus,laurifolia,2
30.59343,-95.298135,Quercus,nigra,22
30.59343,-95.298135,Quercus,stellata,9
30.59343,-95.298135,Ulmus,alata,15
30.593995,-87.788185,Quercus,margarettiae,1
30.59472,-86.405595,Pinus,clausa,5
30.595842,-89.833306,Carya,aquatica,3
30.595842,-89.833306,Quercus,lyrata,2
30.599262,-102.575755,Juniperus,pinchotii,2
30.599262,-102.575755,Prosopis,glandulosa,1
30.599371,-98.847289,Celtis,laevigata,16
30.599371,-98.847289,Diospyros,texana,23
30.599371,-98.847289,Quercus,virginiana,20
30.599955,-101.340227,Juniperus,pinchotii,11
30.599955,-101.340227,Prosopis,glandulosa,3
30.602914,-95.475755,Pinus,taeda,99
30.602914,-95.475755,Quercus,falcata,3
30.602914,-95.475755,Ulmus,americana,1
30.608291,-99.817762,Quercus,virginiana,16
30.610239,-97.738084,Juniperus,ashei,74
30.610239,-97.738084,Quercus,virginiana,23
30.610239,-97.738084,Ulmus,crassifolia,8
30.611184,-95.234129,Ilex,opaca,20
30.611184,-95.234129,Prunus,serotina,3
30.611184,-95.234129,Quercus,falcata,12
30.611184,-95.234129,Quercus,nigra,22
30.613171,-98.694659,Juniperus,ashei,3
